iteration,kDOC,kA,lA,pA,hA,mA,decay,cA,v,rec,SSE
result.7276,0.410077829,0.001902785,0.089235611,0.633147941,20.39033225,1.617732205,0.006471849,0.007733279,0.002424503,0.869672369,50444457.93
result.7277,0.357373258,0.004484888,0.273492703,1.337769525,47.59522226,1.468250291,0.00770969,0.013728315,0.005731354,0.699796752,59252006.39
result.7278,0.189621804,0.003038951,0.1919606,0.874599021,46.09417625,8.446437304,0.008935413,0.024658715,0.03521729,0.896600807,59228837.68
result.7279,0.532056632,0.002865047,0.298162396,1.227927058,59.70225642,9.626588348,0.004324333,0.020485287,0.003519296,0.838241568,65836097.31
result.7280,0.470400736,0.004466425,0.143397565,1.71242648,28.75016127,3.959769578,0.005473499,0.020813744,0.04440538,0.405690405,67625629.98
result.7281,0.070422364,0.001307737,0.075146933,0.649004325,45.72762508,5.434177303,0.001096684,0.007364169,0.0236496,0.847193205,48123951.82
result.7282,0.1827106,0.001925567,0.032085668,1.849808473,52.1827879,8.914096872,0.0053518,0.014854284,0.049190885,0.356261386,66691286.21
result.7283,0.677256103,0.002544812,0.131359367,1.702560447,92.09051562,2.304039155,0.003207013,0.014490814,0.014295203,0.39347157,65334596.37
result.7284,0.323908982,0.002350244,0.022779759,1.36924674,24.27437656,3.288884079,0.005977319,0.018283996,0.023369807,0.79440794,63192661.33
result.7285,0.200996371,0.003348822,0.261324784,1.768058036,89.90052253,7.219064687,0.001346465,0.010719769,0.039112917,0.453263934,62197605.66
result.7286,0.116377924,0.000736161,0.044868631,1.057414132,93.76648569,9.78800878,0.00772639,0.017741602,0.011579965,0.900612429,55314552.24
result.7287,0.741276863,0.000358065,0.106741411,1.458280231,85.88354418,7.89929118,0.001213436,0.0166307,0.002465231,0.530601146,66004177.98
result.7288,0.353615016,0.001067636,0.249088,0.249306669,89.14352771,4.267800894,0.000172947,0.005508219,0.009324081,0.673360433,74465267.25
result.7289,0.250998376,0.002466995,0.215624255,0.837080117,27.12898068,2.018357675,0.004539126,0.020223815,0.023380312,0.508702556,66069903.2
result.7290,0.661007776,0.001150347,0.207939934,1.716329749,38.19233034,3.721658815,0.004507562,0.016544481,0.008551253,0.833091878,53555718.91
result.7291,0.252735672,0.00290025,0.280560163,0.603988182,36.59815392,6.15968423,0.00136729,0.012192987,0.016701811,0.52909228,69808768.84
result.7292,0.353588241,0.003125488,0.264932615,1.427442472,45.73433097,2.785655026,0.007201043,0.017331779,0.002351623,0.584433776,63440626.72
result.7293,0.620169116,0.00081321,0.261983546,0.128587625,26.97529715,2.199181892,0.007163956,0.014077756,0.025122245,0.71960669,74465267.25
result.7294,0.107786318,0.00023218,0.014141114,1.184222864,26.16687439,7.697969283,0.001733758,0.011205125,0.00553068,0.78770281,59730326.5
result.7295,0.242779299,0.001779952,0.019215564,0.489209583,73.59565252,1.354070467,0.000342089,0.005250108,0.033861438,0.77507924,59268654.42
result.7296,0.179472805,0.002589168,0.092292096,0.353162308,38.19094781,7.541519835,0.006446385,0.017837895,0.021243729,0.728654552,66369554.73
result.7297,0.389782434,0.003722253,0.29554739,1.307516138,82.54304068,6.704463227,0.001844492,0.023200029,0.020556336,0.873574356,67568939.07
result.7298,0.369052488,0.000659835,0.259802075,0.96679748,56.16447287,7.885751417,0.0061611,0.016306897,0.011027265,0.446757761,66088496.35
result.7299,0.286955123,0.00448928,0.246601008,0.287506011,29.79900612,1.302087848,0.00710808,0.024876506,0.045266849,0.843730199,74076486.11
result.7300,0.490282731,0.000341242,0.090676934,0.835521262,49.85451745,4.690180135,0.009053742,0.005181537,0.013430382,0.34174395,63602804.11
result.7301,0.573912386,0.000254887,0.201434039,1.052298211,33.54064748,3.089768939,0.008188622,0.007824993,0.020214321,0.387257437,64189518.83
result.7302,0.362027452,0.002760409,0.0169248,0.200035524,54.59213343,9.150341965,0.001158345,0.022416961,0.005041794,0.323623357,71469745.69
result.7303,0.155341889,0.003092547,0.237176614,0.703587061,36.54104676,2.344057933,0.000712628,0.008897825,0.009597687,0.301075963,63562046.1
result.7304,0.056585043,0.000998466,0.068342336,0.534508362,63.3429176,8.092434897,0.007884747,0.007206107,0.043471349,0.397595874,58938534.74
result.7305,0.198036738,0.003003913,0.172631965,0.188314646,62.68444929,3.618659723,0.000346887,0.019319817,0.030436022,0.928715739,74465267.25
result.7306,0.15187856,0.004297936,0.197154586,0.879004658,75.35948152,2.007172438,0.009622433,0.007440157,0.022304232,0.903982515,61632613.78
result.7307,0.558462969,0.003578143,0.292309979,1.948203729,39.03588064,0.455915672,0.005338852,0.012449079,0.039529711,0.354918347,64250423.37
result.7308,0.705839072,0.004081688,0.206221337,1.426741505,33.98481268,9.557087452,0.008954757,0.018023318,0.047669709,0.397016162,67703381.6
result.7309,0.698090463,0.001043782,0.022728798,1.357199855,89.21635577,8.301520722,0.000405463,0.009114604,0.024700664,0.815054622,57432338.21
result.7310,0.135831543,0.003688896,0.234549425,1.24591067,62.39651889,4.719808239,0.00755374,0.013943473,0.002522355,0.540023082,62485465.32
result.7311,0.499078365,0.004364959,0.279567519,0.682054842,24.63806728,4.391167778,0.007093275,0.01098865,0.011402851,0.871416686,68662352.48
result.7312,0.452535752,0.000256848,0.155468248,0.636436859,58.8288823,5.989791408,0.000217902,0.015197512,0.029703798,0.202448143,69527694.87
result.7313,0.314604892,0.001576129,0.052902695,1.489101347,26.40369119,4.81520715,0.006129902,0.006916227,0.02299525,0.666880139,55263108.5
result.7314,0.577368254,0.00292583,0.157139989,1.240548142,84.48086364,6.429613581,0.001168977,0.010510888,0.017733635,0.778411768,65381177.89
result.7315,0.102089933,0.004127274,0.047163534,0.640554579,40.19938253,5.765526817,0.001263473,0.015556961,0.005942517,0.912512922,63263016.19
result.7316,0.401145985,0.004491292,0.070457526,1.735983129,91.56012058,4.959852205,0.000922109,0.008628952,0.041301722,0.256039087,63012262.85
result.7317,0.749113333,0.000940418,0.023122679,0.527641647,40.94056893,0.111574089,0.009050778,0.023519467,0.001524104,0.550828398,67249478.31
result.7318,0.269333584,0.003589281,0.120581858,0.125525873,79.04355295,5.006865899,0.003510333,0.020436627,0.030096866,0.611301219,74465267.25
result.7319,0.621602583,0.002451705,0.140021518,0.114099789,54.73858103,5.44601475,0.002978102,0.006975404,0.018114999,0.264147644,74465267.25
result.7320,0.187862616,0.000475988,0.113865129,0.425108304,79.99030866,6.95528706,0.008244898,0.013323741,0.014898432,0.259445306,66471566.05
result.7321,0.602501053,0.002840049,0.297178389,0.810462015,93.35358405,2.726214219,0.002566194,0.024452758,0.012371504,0.755632335,74425441.27
result.7322,0.787091416,0.003798927,0.169570981,0.534702907,72.2980015,1.976411528,0.004093678,0.015842831,0.039220466,0.714095693,74411458.03
result.7323,0.538613601,0.00054363,0.111876949,0.657977308,76.22939898,1.931423481,0.000421978,0.021452993,0.049406482,0.745469547,65811117.01
result.7324,0.283567154,0.002302228,0.026248972,1.449118435,56.1905113,1.889398062,0.007444557,0.019485404,0.018828076,0.902516102,59495920.3
result.7325,0.38861361,0.004202112,0.150153116,0.559490742,25.50910104,3.861133658,0.006733652,0.007462556,0.005354434,0.296631256,66856148.93
result.7326,0.479580314,0.000313162,0.088956704,1.348261408,65.28702877,2.474772093,0.002243454,0.024293166,0.039166122,0.883173094,61005623.58
result.7327,0.543912006,0.002036485,0.045024635,0.858908106,80.55113459,9.870269869,0.00293274,0.007383345,0.045409372,0.279411379,62680893.55
result.7328,0.745956929,0.002565919,0.206510924,0.406888815,24.143785,9.293784454,0.004026379,0.011006105,0.009375587,0.716101217,74465267.25
result.7329,0.361536418,0.000859678,0.162044401,0.992977727,87.45973242,7.41156214,0.003513881,0.024104501,0.01272814,0.980182758,43305503.7
result.7330,0.539042457,0.004513394,0.059586859,1.080702222,59.17845698,8.626359905,0.003474924,0.005008237,0.019921884,0.228274276,63037974.53
result.7331,0.348043042,0.001941906,0.143422515,0.730744106,58.03946706,4.417472539,0.008761451,0.021707399,0.01084709,0.876896922,57471965.44
result.7332,0.692798135,0.002911735,0.264349306,0.93099528,31.03575395,9.269171546,0.000354573,0.015092499,0.001945179,0.571502047,74439568.56
result.7333,0.113491476,0.003090742,0.202695328,0.454874167,45.83888633,2.742127174,0.009269617,0.023487306,0.035395777,0.314862874,69221433.5
result.7334,0.44491323,0.004068067,0.105330794,1.014979399,74.24612843,2.605043967,0.006435204,0.016410079,0.04332571,0.760241325,62915046.38
result.7335,0.520600672,0.0011592,0.17352096,1.259730267,47.40224218,9.45794965,0.002845469,0.02436318,0.011404947,0.974790658,43324088.69
result.7336,0.643440134,0.004301773,0.240133961,0.398145928,41.3324186,1.570804409,0.005369306,0.02008287,0.005067775,0.741215208,74423903.83
result.7337,0.687027511,0.001304051,0.148311694,0.832575696,28.70637635,6.667797446,0.005500632,0.023313414,0.008806544,0.807376458,61211702.54
result.7338,0.167200614,0.001183762,0.2930837,0.342337633,40.68967707,5.424246856,0.009339032,0.022580405,0.04418517,0.973443055,70898513.24
result.7339,0.651809782,0.003994155,0.089310361,1.235055979,38.54474073,7.25332894,0.007053293,0.022411549,0.014925381,0.365031018,68609197.83
result.7340,0.639610278,0.002893975,0.079677062,1.438491324,74.75134064,8.548256032,0.005582925,0.005850102,0.026335705,0.67115303,54273802.35
result.7341,0.116256323,0.001460429,0.220505779,1.907967696,34.89951199,4.520615977,0.000789202,0.01897662,0.029686436,0.426225198,66963670.23
result.7342,0.312956383,0.004321872,0.172527676,0.532541829,49.20706468,4.549053217,0.009372283,0.012080617,0.017506144,0.915229586,67974349.94
result.7343,0.451609215,0.003151375,0.057676549,0.695229918,32.5249406,5.971647467,0.001233809,0.010026024,0.044178895,0.365344634,64706953.91
result.7344,0.559789137,0.00499001,0.102789904,0.935423063,73.48133139,8.145608605,0.008978227,0.008118624,0.021566219,0.458786031,66274063.57
result.7345,0.565832084,0.00371169,0.28691568,0.828101708,66.29596047,9.767895483,0.002122352,0.010448824,0.010734511,0.859138956,74403693.12
result.7346,0.189855948,0.000846844,0.199989295,1.419669302,78.24866479,2.396944934,0.006020619,0.02180639,0.003797286,0.711257334,64083817.23
result.7347,0.742397752,0.002403772,0.25549219,1.627977446,46.49391105,7.276884484,0.009865542,0.011755953,0.012006271,0.205704246,66254203.88
result.7348,0.566803399,0.004340754,0.266314587,1.969020204,82.90801072,2.550458884,0.007985417,0.018853228,0.001067079,0.498379237,66051872.19
result.7349,0.361695631,0.002253376,0.014667513,0.793225305,90.48800629,1.796080763,0.00735486,0.00714268,0.048481494,0.734008027,57771702.68
result.7350,0.558732351,0.004810513,0.113447475,1.762175609,41.02124684,3.159290419,0.002033382,0.019585009,0.015704629,0.576457203,65111999.02
result.7351,0.620395046,0.004719242,0.187441499,0.910077545,62.86973376,5.741232387,0.002292307,0.017199994,0.036115413,0.690159077,71881992.34
result.7352,0.105192733,0.003767272,0.058563735,0.875345365,98.14363526,2.717219191,0.007667524,0.024307799,0.044261971,0.388419709,68825704.96
result.7353,0.71148457,0.004249215,0.130375687,0.737926768,33.3333886,9.550543746,0.009966024,0.010386821,0.010045687,0.272323567,67391599.65
result.7354,0.444109482,0.002640787,0.247859031,0.595783336,63.65391573,4.873282274,0.004839297,0.016422685,0.047724232,0.813533803,71464878.9
result.7355,0.248668758,0.003979364,0.254595169,1.324113197,29.8092909,9.771254134,0.006995909,0.016248403,0.021414462,0.959052235,53541912.32
result.7356,0.053472201,0.004455982,0.176260703,0.71204226,31.68801028,7.571951014,0.009343021,0.024220809,0.041034444,0.409911826,68634474.37
result.7357,0.144995183,0.00208207,0.137178732,0.115320846,50.24112884,1.2203147,0.006957005,0.020229113,0.026609187,0.994914238,74465267.25
result.7358,0.768460608,0.001036244,0.212002256,1.098484732,39.32412319,6.926336008,0.006545247,0.015841052,0.026629834,0.826739171,55488257.96
result.7359,0.279078977,0.003280962,0.214255824,1.796882544,90.68581801,9.470079416,0.004716941,0.018348282,0.038541737,0.746537507,60747810.05
result.7360,0.70584585,0.001278496,0.08089028,1.158022831,55.41650081,4.940911102,0.007507039,0.016962013,0.048392853,0.218288156,68118011.34
result.7361,0.661286195,0.000294243,0.215889262,0.675011113,34.80057597,8.870993456,0.003485431,0.017288939,0.040989029,0.647941324,67981979.46
result.7362,0.174649036,0.004486925,0.207141806,1.195627416,41.71865856,5.703589573,0.009494562,0.010301743,0.027627942,0.41795822,62242795.64
result.7363,0.601377924,0.004891022,0.067006076,1.662792945,69.64457069,8.738441952,0.000680741,0.022207474,0.007708791,0.549541547,67149185.12
result.7364,0.459384117,0.001178974,0.184798815,1.169581308,39.99711206,9.545829798,0.003884429,0.021938415,0.02652138,0.789980435,61137496.71
result.7365,0.100836041,0.002636816,0.016085375,0.557019314,79.39282233,1.821683323,0.006706399,0.02060426,0.016037245,0.379172073,68331371.96
result.7366,0.774871333,0.003381127,0.157992476,0.747364129,64.19203391,8.006306117,0.007811453,0.018492102,0.045116202,0.725091301,69510296.17
result.7367,0.276983981,0.003679119,0.176009079,1.746128991,45.12884278,3.268378914,0.002847282,0.009126541,0.023738765,0.641594399,54538862.65
result.7368,0.309534157,0.001319816,0.051902866,1.507710735,66.53178856,8.954471391,0.003275555,0.010798942,0.027096541,0.971532171,40577514.2
result.7369,0.482008352,0.001799947,0.015211918,1.434544068,46.90452313,3.560438251,0.001879985,0.017541576,0.037309966,0.942501595,63781528.04
result.7370,0.1705814,0.000107312,0.296258772,1.192068143,52.38575017,3.130981752,0.003621327,0.022434132,0.015417269,0.632002552,65621110.18
result.7371,0.789197762,0.003404734,0.050514101,1.956783161,87.20169578,4.534305179,0.004897857,0.014720494,0.026886853,0.895449234,53418435.85
result.7372,0.276199255,0.001027771,0.171911927,1.305668093,52.45290387,6.716502972,0.008912448,0.024808678,0.015525844,0.781631769,63035922.82
result.7373,0.630307391,0.001900545,0.186667904,0.66056099,50.07272225,8.693652861,0.000410553,0.018326313,0.035521303,0.460841203,74449606.54
result.7374,0.295962109,0.004616645,0.24258233,0.632531943,32.54912714,7.54532929,0.00865915,0.005369935,0.039387049,0.583987585,67095801.25
result.7375,0.066691706,0.00303528,0.287862161,1.487381953,88.56996011,1.563409889,0.002141531,0.006859888,0.025161543,0.248897319,59578461.12
result.7376,0.415384801,0.003882329,0.085931945,1.023846158,53.258701,5.542327199,0.001697284,0.013487344,0.024520391,0.386722635,65698271.98
result.7377,0.068372586,0.003254467,0.218758788,0.504155757,34.33120247,3.004746133,0.004085187,0.020697145,0.013445559,0.9907603,62142799.46
result.7378,0.663582473,0.001190605,0.216040786,0.942565152,32.09969489,3.429979859,0.001858536,0.009393344,0.049150371,0.836082549,62481120.9
result.7379,0.206014753,0.003375225,0.093027014,1.385762136,88.62430666,2.992443098,0.009065354,0.018009569,0.038593928,0.261180237,67883218.71
result.7380,0.103071977,0.000562555,0.085078334,1.526746441,44.78355115,1.022710733,0.007043462,0.00737222,0.041221936,0.221316488,64775987.56
result.7381,0.609675175,0.004309061,0.145147526,0.768227637,38.1933107,5.647767852,0.007145444,0.011083774,0.016608979,0.894396264,66295208.15
result.7382,0.169690465,0.004792003,0.061930079,1.375017782,49.1114801,7.934628105,0.005405394,0.017669907,0.010644325,0.685094256,62731271.42
result.7383,0.386887862,0.002154225,0.162183554,1.470241235,94.67315264,0.892092905,0.008710799,0.023209682,0.046487937,0.805806464,60230264.16
result.7384,0.286008904,0.003021164,0.290113328,1.843097499,76.01935009,3.543868854,0.005336308,0.018949603,0.017505304,0.272709767,68039307.23
result.7385,0.76284461,0.001210265,0.228119723,0.156694092,59.09768529,1.767697306,0.009375554,0.011591306,0.022268542,0.803074966,74465267.25
result.7386,0.163238938,0.004313389,0.105031225,1.513923087,71.58889543,3.909233911,0.008936152,0.024025981,0.044375099,0.461250649,67974804.33
result.7387,0.379961063,0.002192621,0.295546806,1.420471647,24.91590131,2.602636488,0.003132445,0.024095172,0.009067542,0.413518155,68259042.83
result.7388,0.117239627,0.002896934,0.024436801,0.8959239,24.6584362,3.638625693,0.009631693,0.009334272,0.047099697,0.708644045,58087969.13
result.7389,0.121257171,0.002358369,0.22831768,0.329918211,42.52489533,0.123301408,0.002167764,0.023058784,0.020785015,0.371078495,69616399.86
result.7390,0.186326889,0.003468364,0.209205325,1.462250467,58.96891857,3.517072378,0.009460662,0.02477426,0.005113637,0.801431829,59924201.96
result.7391,0.713475659,0.001332057,0.279672816,1.355192056,22.81608427,4.131604584,0.002112495,0.018901377,0.028557029,0.701545548,63991373.9
result.7392,0.562640241,0.001183695,0.102301205,1.276996795,50.62298566,9.106214148,0.008118894,0.015400296,0.022095799,0.204699393,67703461.26
